"","ResponseId","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch","accuracy","confidence","time_taken","AI_use","AI","bar"
"88","R_3hu8aeWZDOaF2xr",29,0,1,4,5,0,0,1,0.421052631578947,0.210526315789474,10.2784736842105,NA,0,0
"89","R_1f4bLhhQdj8vfBF",34,0,1,4,3,0.2,0.2,1,0.368421052631579,0.315789473684211,8.69784210526316,NA,0,0
"90","R_3QJiOABg22on0Wi",24,1,0,4,2,0.4,0.2,1,0.210526315789474,0.4,7.07257894736842,NA,0,0
"91","R_tQKevyemPIwqr2p",41,1,0,4,2,0.6,0.2,1,0.157894736842105,0.410526315789474,8.34021052631579,NA,0,0
"92","R_2B8VbVp8QXPiZTJ",35,0,1,3,4,0.4,0,1,0.157894736842105,0.305263157894737,9.49957894736842,NA,0,0
"93","R_1PTsrMRaxBVJ3Li",32,1,1,4,3,0.4,0,1,0.210526315789474,0.210526315789474,10.3140526315789,NA,0,0
"94","R_2fATs8WTUoK2c5C",20,0,0,3,4,0.6,0.2,1,0.368421052631579,0.705263157894737,8.67073684210526,NA,0,0
"95","R_DdTjh74QzXNHIaZ",36,0,0,4,3,0.6,0.2,1,0.157894736842105,0.126315789473684,10.5125263157895,NA,0,0
"96","R_vITXm5mp1EtaDLP",34,1,0,2,4,0.4,0,1,0.210526315789474,0.252631578947368,14.0565789473684,NA,0,0
"97","R_2ZNWWm7JSRn4WSU",20,0,0,4,2,0.6,0.4,1,0.368421052631579,0.452631578947368,8.25721052631579,NA,0,0
"98","R_2ScxbuZLpxXGhZB",36,0,0,5,2,0,0,0,0.210526315789474,0.568421052631579,16.2548421052632,NA,0,0
"99","R_6Yktf5yRyYQq5CV",33,1,0,4,4,0.6,0,1,0.473684210526316,0.463157894736842,5.89631578947368,NA,0,0
"100","R_2cBhg2q86tKTvOY",26,1,0,2,3,1,0.2,0,0.210526315789474,0.210526315789474,7.86210526315789,NA,0,0
"101","R_1fjyKx3MpvlArLz",20,0,0,4,4,0.8,0.2,1,0.210526315789474,0.663157894736842,13.6986842105263,NA,0,0
"102","R_2xUXdzK9YkR2JC7",20,0,0,3,4,0.4,0,1,0.263157894736842,0.231578947368421,14.5693157894737,NA,0,0
"103","R_2e4jjNhizs8CCEJ",22,1,0,4,3,0.2,0,1,0.263157894736842,0.252631578947368,5.75378947368421,NA,0,0
"104","R_1118Q5jQdKSYqCf",31,1,1,4,4,0.4,0.2,1,0.263157894736842,0.242105263157895,9.41842105263158,NA,0,0
"105","R_3G7XoU6W2Rpc07a",19,0,1,4,3,0.8,0.4,0,0.210526315789474,0.389473684210526,11.6065789473684,NA,0,0
"106","R_1jIjvIpE80Qg7Th",42,1,1,2,4,0.2,0,1,0.157894736842105,0.2,6.58494736842105,NA,0,0
"107","R_2cvH21TruCbSnrh",46,1,0,4,4,0.2,0,1,0.263157894736842,0.221052631578947,12.9090526315789,NA,0,0
"108","R_3iybB6S0OqfYsir",30,0,1,4,3,0.4,0,1,0.157894736842105,0.442105263157895,7.20178947368421,NA,0,0
"109","R_w6tKRNDOUb7NFSN",23,0,1,5,2,0.6,0.4,1,0.210526315789474,0.368421052631579,26.6428421052632,NA,0,0
"110","R_3Pdx2J4VK1deDv2",56,0,1,1,1,0.2,0,1,0.210526315789474,0.378947368421053,12.7643157894737,NA,0,0
"111","R_3rY7Dy21ENawstb",18,0,1,5,2,0.4,0,1,0.315789473684211,0.484210526315789,7.11015789473684,NA,0,0
"112","R_3kFYnZ6hDbkfb3c",30,1,0,2,2,1,0,0,0.368421052631579,0.715789473684211,8.73384210526316,NA,0,0
"113","R_3fv10VMtORusggP",22,1,1,4,4,0.4,0,1,0.315789473684211,0.578947368421053,27.15,NA,0,0
"114","R_2tJQLagG2M6QdOa",36,1,1,2,4,0.2,0,1,0.263157894736842,0.273684210526316,12.7615789473684,NA,0,0
"115","R_1OUhaHX2ruEcKJT",27,0,0,3,4,0.6,0.4,0,0.210526315789474,0.0947368421052632,8.19894736842105,NA,0,0
"116","R_1Q48jAD4pTY0iwE",38,1,0,4,5,0.2,0,1,0.263157894736842,0.368421052631579,12.9161052631579,NA,0,0
"117","R_29ay5nG6FZMFmIO",27,1,1,4,5,0.2,0,1,0.105263157894737,0.221052631578947,6.71142105263158,NA,0,0
"118","R_1kZXPjgdTdh1AjP",20,0,0,2,2,0.6,0,1,0.315789473684211,0.284210526315789,18.0014736842105,NA,0,0
